date,year,month,day,event_text,category,source_pages
1898-08-23,1898,8,23,"The Southern Cross Expedition, the first British venture of the Heroic Age of Antarctic Exploration, departs from London.",standard,Southern_Cross_Expedition; Heroic_Age_of_Antarctic_Exploration
1898-08-24,1898,8,24,"Count Muravyov, Foreign Minister of Russia presents a rescript that convoked the First Hague Peace Conference.",standard,Mikhail_Nikolayevich_Muravyov; Minister_of_Foreign_Affairs_(Russia); Hague_Conventions_of_1899_and_1907
1898-08-28,1898,8,28,"Caleb Bradham's beverage ""Brad's Drink"" is renamed ""Pepsi-Cola"".",standard,Caleb_Bradham; Pepsi
1898-08-29,1898,8,29,"The Goodyear tire company is founded in Akron, Ohio.",standard,"Goodyear_Tire_and_Rubber_Company; Akron,_Ohio"
1898-09-02,1898,9,2,Battle of Omdurman: British and Egyptian troops defeat Sudanese tribesmen and establish British dominance in Sudan.,standard,Battle_of_Omdurman; Sudan
1898-09-08,1898,9,8,"Seven hundred Greek civilians, 17 British guards and the British Consul of Crete are killed by a Turkish mob.",standard,Candia_massacre; September_8
1898-09-10,1898,9,10,Empress Elisabeth of Austria is assassinated by Luigi Lucheni.,standard,Empress_Elisabeth_of_Austria; Luigi_Lucheni
1898-09-13,1898,9,13,Hannibal Goodwin patents celluloid photographic film.,standard,Hannibal_Goodwin; Celluloid; Photographic_film
1898-09-18,1898,9,18,The Fashoda Incident triggers the last war scare between Britain and France.,standard,Fashoda_Incident; September_18
1898-09-21,1898,9,21,Empress Dowager Cixi seizes power and ends the Hundred Days' Reform in China.,standard,Empress_Dowager_Cixi; Hundred_Days'_Reform; Qing_dynasty
1898-10-01,1898,10,1,The Vienna University of Economics and Business Administration is founded under the name k.u.k. Exportakademie.,standard,Vienna_University_of_Economics_and_Business
1898-10-06,1898,10,6,"Phi Mu Alpha Sinfonia, the largest American music fraternity, is founded at the New England Conservatory of Music.",standard,Phi_Mu_Alpha_Sinfonia; New_England_Conservatory_of_Music
1898-10-14,1898,10,14,"The steam ship SS Mohegan sinks near the Lizard peninsula, Cornwall, killing 106.",standard,SS_Mohegan; The_Lizard; Cornwall
1898-10-18,1898,10,18,The United States takes possession of Puerto Rico from Spain.,standard,Puerto_Rico
1898-11-03,1898,11,3,"France withdraws its troops from Fashoda (now in Sudan), ending the Fashoda Incident.",standard,Kodok; Fashoda_Incident
1898-11-05,1898,11,5,Negrese nationalists revolt against Spanish rule and establish the short-lived Republic of Negros.,standard,Negrenses; Negros_Revolution; Republic_of_Negros
1898-11-10,1898,11,10,"White supremacists seized power and massacred black Americans during the Wilmington massacre, the only instance of a municipal government being overthrown in United States history.",standard,White_supremacy; Wilmington_massacre
1898-12-03,1898,12,3,"The Duquesne Country and Athletic Club defeats an all-star collection of early football players 16–0, in what is considered to be the first all-star game for professional American football.",standard,Duquesne_Country_and_Athletic_Club; 1898_Western_Pennsylvania_All-Star_football_team; All-star_game; American_football
1898-12-10,1898,12,10,"Spanish–American War: The Treaty of Paris is signed, officially ending the conflict. Spain cedes administration of Cuba to the United States, and the United States agrees to pay Spain $20 million for the Philippines.",standard,Spanish–American_War; Treaty_of_Paris_(1898); Cuba; Philippines; December_10
1898-12-18,1898,12,18,Gaston de Chasseloup-Laubat sets the first officially recognized land speed record of 63.159 km/h (39.245 mph) in a Jeantaud electric car.,standard,Gaston_de_Chasseloup-Laubat; Land_speed_record; Jeantaud
1898-12-26,1898,12,26,Marie and Pierre Curie announce the isolation of radium.,standard,Marie_Curie; Pierre_Curie; Radium; December_26
1899-01-01,1899,1,1,Spanish rule ends in Cuba.,standard,Captaincy_General_of_Cuba; Cuba; January_1
1899-01-14,1899,1,14,"RMS Oceanic, the largest ship afloat since SS Great Eastern, is launched.",standard,RMS_Oceanic_(1899); SS_Great_Eastern; January_14
1899-01-17,1899,1,17,The United States takes possession of Wake Island in the Pacific Ocean.,standard,Wake_Island; January_17
1899-01-19,1899,1,19,Anglo-Egyptian Sudan is formed.,standard,Anglo-Egyptian_Sudan
1899-01-23,1899,1,23,"The Malolos Constitution is inaugurated, establishing the First Philippine Republic. Emilio Aguinaldo is sworn in as its first president.",standard,Malolos_Constitution; First_Philippine_Republic; Emilio_Aguinaldo; List_of_presidents_of_the_Philippines; President_of_the_Philippines
1899-02-04,1899,2,4,"The Philippine–American War begins when four Filipino soldiers enter the ""American Zone"" in Manila, igniting the Battle of Manila.",standard,Philippine–American_War; Battle_of_Manila_(1899); February_4
1899-02-06,1899,2,6,"Spanish–American War: The Treaty of Paris, a peace treaty between the United States and Spain, is ratified by the United States Senate.",standard,Spanish–American_War; Treaty_of_Paris_(1898); Peace_treaty; United_States_Senate; February_6
1899-02-14,1899,2,14,Voting machines are approved by the U.S. Congress for use in federal elections.,standard,Voting_machine; United_States_Congress; Elections_in_the_United_States
1899-02-15,1899,2,15,"Tsar Nicholas II of Russia issues a declaration known as the February Manifesto, which reduces the autonomy of the Grand Duchy of Finland, thus beginning the first period of oppression.",standard,Nicholas_II; February_Manifesto; Grand_Duchy_of_Finland; Russification_of_Finland; February_15
1899-02-16,1899,2,16,"Iceland's first football club, Knattspyrnufélag Reykjavíkur, is founded.",standard,Iceland; Knattspyrnufélag_Reykjavíkur; February_16
1899-02-22,1899,2,22,Filipino forces led by General Antonio Luna launch counterattacks for the first time against the American forces during the Philippine–American War. The Filipinos fail to regain Manila from the Americans.,standard,Philippine_Revolutionary_Army; Antonio_Luna; Second_Battle_of_Caloocan; Philippine–American_War; February_22
1899-03-04,1899,3,4,"Cyclone Mahina sweeps in north of Cooktown, Queensland, with a 12 metres (39 ft) wave that reaches up to 5 kilometres (3.1 mi) inland, killing over 300.",standard,"Cyclone_Mahina; Cooktown,_Queensland"
1899-03-18,1899,3,18,"Phoebe, a satellite of Saturn, becomes the first to be discovered with photographs, taken in August 1898, by William Henry Pickering.",standard,Phoebe_(moon); Moons_of_Saturn; William_Henry_Pickering; March_18
1899-03-27,1899,3,27,Emilio Aguinaldo leads Filipino forces for the only time during the Philippine–American War at the Battle of Marilao River.,standard,Emilio_Aguinaldo; Philippine_Revolutionary_Army; Philippine–American_War; Battle_of_Marilao_River; March_27
1899-03-30,1899,3,30,German Society of Chemistry issues an invitation to other national scientific organizations to appoint delegates to the International Committee on Atomic Weights.,standard,Commission_on_Isotopic_Abundances_and_Atomic_Weights
1899-03-31,1899,3,31,"Philippine–American War: Malolos, capital of the First Philippine Republic, is captured by American forces.",standard,Philippine–American_War; Malolos; First_Philippine_Republic; Capture_of_Malolos; March_31
1899-04-18,1899,4,18,The St. Andrew's Ambulance Association is granted a royal charter by Queen Victoria.,standard,St_Andrew's_First_Aid; Royal_charter; Queen_Victoria
1899-05-08,1899,5,8,The Irish Literary Theatre in Dublin produced its first play.,standard,Irish_Literary_Theatre
1899-05-10,1899,5,10,Finnish farmworker Karl Emil Malmelin kills seven people with an axe at the Simola croft in the village of Klaukkala.,standard,Karl_Emil_Malmelin; Klaukkala; May_10
1899-05-30,1899,5,30,"Pearl Hart, a female outlaw of the Old West, robs a stage coach 30 miles southeast of Globe, Arizona.",standard,"Pearl_Hart; American_frontier; Globe,_Arizona"
1899-06-07,1899,6,7,"American Temperance crusader Carrie Nation begins her campaign of vandalizing alcohol-serving establishments by destroying the inventory in a saloon in Kiowa, Kansas.",standard,"Temperance_movement_in_the_United_States; Carrie_Nation; Vandalism; Kiowa,_Kansas"
1899-06-12,1899,6,12,New Richmond tornado: The ninth deadliest tornado in U.S. history kills 117 people and injures around 200.,standard,1899_New_Richmond_tornado; Tornado
1899-07-11,1899,7,11,"Fiat founded by Giovanni Agnelli in Turin, Italy.",standard,Fiat; Giovanni_Agnelli; Turin
1899-07-17,1899,7,17,NEC Corporation is organized as the first Japanese joint venture with foreign capital.,standard,NEC
1899-07-26,1899,7,26,"Ulises Heureaux, the 27th President of the Dominican Republic, is assassinated.",standard,Ulises_Heureaux; President_of_the_Dominican_Republic
1899-07-29,1899,7,29,The First Hague Convention is signed.,standard,Hague_Conventions_of_1899_and_1907
1899-08-15,1899,8,15,"Fratton Park football ground in Portsmouth, England is officially first opened.",standard,Fratton_Park; Portsmouth; August_15
1899-09-13,1899,9,13,"Mackinder, Ollier and Brocherel make the first ascent of Batian (5,199 m – 17,058 ft), the highest peak of Mount Kenya.",standard,Halford_Mackinder; Mount_Kenya
1899-09-23,1899,9,23,The American Asiatic Squadron destroys a Filipino battery at the Battle of Olongapo.,standard,Battle_of_Olongapo
1899-10-11,1899,10,11,"The Second Boer War erupts in South Africa between the British-ruled Cape Colony, and the Boer-ruled Transvaal and Orange Free State.",standard,Second_Boer_War
1899-11-02,1899,11,2,The Boers begin their 118-day siege of British-held Ladysmith during the Second Boer War.,standard,"Boers; Siege_of_Ladysmith; Ladysmith,_KwaZulu-Natal; Second_Boer_War; November_2"
1899-11-15,1899,11,15,"Second Boer War: Battle of Chieveley, a British armored train is ambushed and partially derailed. British lose the battle, with 80 soldiers captured, along with war correspondent Winston Churchill.",standard,Second_Boer_War; Battle_of_Chieveley; Winston_Churchill; November_15
1899-11-28,1899,11,28,"The Second Boer War: A British column is engaged by Boer forces at the Battle of Modder River; although the Boers withdraw, the British suffer heavy casualties.",standard,Second_Boer_War; Boers; Battle_of_Modder_River
1899-11-29,1899,11,29,"FC Barcelona is founded by Catalan, Spanish and Englishmen.  It later develops into one of Spanish and world football's most iconic and strongest teams.",standard,FC_Barcelona; November_29
1899-12-02,1899,12,2,"Philippine–American War: The Battle of Tirad Pass, known as the ""Filipino Thermopylae"", is fought.",standard,Philippine–American_War; Battle_of_Tirad_Pass
1899-12-11,1899,12,11,Second Boer War: In the Battle of Magersfontein the Boers commanded by general Piet Cronjé inflict a defeat on the forces of the British Empire commanded by Lord Methuen trying to relieve the Siege of Kimberley.,standard,"Second_Boer_War; Battle_of_Magersfontein; Boers; Piet_Cronjé; British_Empire; Paul_Methuen,_3rd_Baron_Methuen; Siege_of_Kimberley"
1899-12-15,1899,12,15,"British Army forces are defeated at the Battle of Colenso in Natal, South Africa, the third and final battle fought during the Black Week of the Second Boer War.",standard,British_Army; Second_Battle_of_Colenso; Natal_(province); South_Africa; Black_Week; Second_Boer_War; December_15
1900-01-01,1900,1,1,Nigeria becomes a British protectorate with Frederick Lugard as high commissioner.,standard,"Nigeria; Frederick_Lugard,_1st_Baron_Lugard; January_1"
1900-01-02,1900,1,2,American statesman and diplomat John Hay announces the Open Door Policy to promote trade with China.,standard,John_Hay; Open_Door_Policy; January_2
1900-01-02,1900,1,2,Chicago Canal opens.,standard,Chicago_Sanitary_and_Ship_Canal; January_2
1900-01-05,1900,1,5,Irish nationalist leader John Edward Redmond calls for revolt against British rule.,standard,John_Redmond; January_5
1900-01-06,1900,1,6,"Second Boer War: Having already besieged the fortress at Ladysmith, Boer forces attack it, but are driven back by British defenders.",standard,"Second_Boer_War; Siege_of_Ladysmith; Ladysmith,_KwaZulu-Natal; Boers; United_Kingdom_of_Great_Britain_and_Ireland; January_6"
1900-01-08,1900,1,8,President William McKinley  places Alaska under military rule.,standard,William_McKinley; Alaska; January_8
1900-01-13,1900,1,13,"To combat Czech nationalism, Emperor Franz Joseph decrees German will be language of the Austro-Hungarian Armed Forces.",standard,Czech_nationalism; Franz_Joseph_I_of_Austria; German_language; Austro-Hungarian_Armed_Forces; January_13
1900-01-14,1900,1,14,Giacomo Puccini's Tosca opens in Rome.,standard,Giacomo_Puccini; Tosca; January_14
1900-01-16,1900,1,16,The United States Senate accepts the Anglo-German treaty of 1899 in which the United Kingdom renounces its claims to the Samoan islands.,standard,United_States_Senate; Tripartite_Convention; American_Samoa
1900-01-23,1900,1,23,Second Boer War: The Battle of Spion Kop between the forces of the South African Republic and the Orange Free State and British forces ends in a British defeat.,standard,Second_Boer_War; Battle_of_Spion_Kop; South_African_Republic; Orange_Free_State
1900-01-24,1900,1,24,Second Boer War: Boers stop a British attempt to break the Siege of Ladysmith in the Battle of Spion Kop.,standard,Second_Boer_War; Boers; Siege_of_Ladysmith; Battle_of_Spion_Kop
1900-01-31,1900,1,31,"Datu Muhammad Salleh is killed in Kampung Teboh, Tambunan, ending the Mat Salleh Rebellion.",standard,Mat_Salleh_Rebellion
1900-02-01,1900,2,1,"Great Britain, defeated by Boers in key battles, names Lord Roberts commander of British forces in South Africa.",standard,"Frederick_Roberts,_1st_Earl_Roberts; February_1"
